"affittare","vt. (dare in affitto: spazio, casa) to rent out; (prendere in affitto: spazio, casa) to rent; avere affittato"
"noleggiare","vt. (dare a nolo: macchina, bicicleta) to rent (out); (prendere a nolo: macchina, bicicleta) to rent; avere noleggiato"
"lanciare","vt. (gettare: oggetti) to throw, (con forza) hurl, fling; (programma, prodotto) to launch; avere lanciato"
"licenziare","vt. (impiegato) to dismiss, (per riduzione del personale) to lay off; avere licenziato"
"licenziarsi","vr. (da un impiego) to resign; essersi licenziato"
