aprire,to open,aprire
telefonare,"to call, phone, telephone",telefonare
mangiare,to eat,mangiare
"autobus, autobus",m. bus,"autobus, autobus"
"radio, radio",f. radio,"radio, radio"
ordinare,"to order, organize",ordinare
cercare,"to look for, search for",cercare
spesso,"often, frequently, usually",spesso
ridere,to laugh,ridere
"novità, novità",f. news; what's new,"novità, novità"
"pranzo, pranzi",m. lunch,"pranzo, pranzi"
"televisione, televisioni",f. television,"televisione, televisioni"
"bagno, bagni",m. bathroom,"bagno, bagni"
"amica, amiche",f. friend,"amica, amiche"
"vestito, vestiti",m. dress,"vestito, vestiti"
"corso, corsi",m. course,"corso, corsi"
"frase, frasi",f. sentence,"frase, frasi"
guardare,"to watch, look at",guardare
"molto, -a","adj. much, many, a lot; great, very","molto, -a"
sentire,to feel,sentire
