"bere io imp.","(io) bevevo","bere io imp."
"bere tu imp.","(tu) bevevi","bere tu imp."
"bere Lei imp.","(Lei) beveva","bere Lei imp."
"bere lui/lei imp.","(lui/lei) beveva","bere lui/lei imp."
"bere noi imp.","(noi) bevevamo","bere noi imp."
"bere voi imp.","(voi) bevevate","bere voi imp."
"bere Loro imp.","(Loro) bevevano","bere Loro imp."
"bere loro imp.","(loro) bevevano","bere loro imp."
"dare io imp.","(io) davo","dare io imp."
"dare tu imp.","(tu) davi","dare tu imp."
"dare Lei imp.","(Lei) dava","dare Lei imp."
"dare lui/lei imp.","(lui/lei) dava","dare lui/lei imp."
"dare noi imp.","(noi) davamo","dare noi imp."
"dare voi imp.","(voi) davate","dare voi imp."
"dare Loro imp.","(Loro) davano","dare Loro imp."
"dare loro imp.","(loro) davano","dare loro imp."
"stare io imp.","(io) stavo","stare io imp."
"stare tu imp.","(tu) stavi","stare tu imp."
"stare Lei imp.","(Lei) stava","stare Lei imp."
"stare lui/lei imp.","(lui/lei) stava","stare lui/lei imp."
"stare noi imp.","(noi) stavamo","stare noi imp."
"stare voi imp.","(voi) stavate","stare voi imp."
"stare Loro imp.","(Loro) stavano","stare Loro imp."
"stare loro imp.","(loro) stavano","stare loro imp."
