"ape, api","f. bee","ape, api"
"autobus, autobus","m. bus","autobus, autobus"
"figlio, figli","m. son","figlio, figli"
"prosciutto, prosciutti","m. ham","prosciutto, prosciutti"
"sera, sere","f. evening","sera, sere"
"ufficio, uffici","office","ufficio, uffici"
"occhio, occhi","m. eye","occhio, occhi"
"fragola, fragole","f. strawberry","fragola, fragole"
"pomeriggio, pomeriggi","m. afternoon","pomeriggio, pomeriggi"
"freddo, -a","adj. cold","freddo, -a"
"bottiglia, bottiglie","f. bottle","bottiglia, bottiglie"
"abitare","to live (in), inhabit","abitare"
"telefonare","to call, phone, telephone","telefonare"
"abitante, abitanti","m./f. inhabitant; occupant","abitante, abitanti"
"crudo, -a","adj. raw","crudo, -a"
"cappuccino, cappuccini","m. cappuccino","cappuccino, cappuccini"
"sì","yes","sì"
"tornare","to return, to come back","tornare"
"benvenuto, -a","adj. welcome","benvenuto, benvenuta"
"zucchero, zuccheri","m. sugar","zucchero, zuccheri"
"donna, donne","f. woman, women","donna, donne"
"macchina, macchine","f. car","macchina, macchine"
"sentirsi","to hear, listen to","sentirsi"
"torta, torte","f. cake","torta, torte"
"aperto, -a","adj. open","aperto, -a"
