"andare io pres.","(io) vado","andare io pres."
"andare tu pres.","(tu) vai","andare tu pres."
"andare Lei pres.","(Lei) va","andare Lei pres."
"andare lui/lei pres.","(lui/lei) va","andare lui/lei pres."
"andare noi pres.","(noi) andiamo","andare noi pres."
"andare voi pres.","(voi) andate","andare voi pres."
"andare Loro pres.","(Loro) vanno","andare Loro pres."
"andare loro pres.","(loro) vanno","andare loro pres."
"avere io pres.","(io) ho","avere io pres."
"avere tu pres.","(tu) hai","avere tu pres."
"avere Lei pres.","(Lei) ha","avere Lei pres."
"avere lui/lei pres.","(lui/lei) ha","avere lui/lei pres."
"avere noi pres.","(noi) abbiamo","avere noi pres."
"avere voi pres.","(voi) avete","avere voi pres."
"avere Loro pres.","(Loro) hanno","avere Loro pres."
"avere loro pres.","(loro) hanno","avere loro pres."
"bere io pres.","(io) bevo","bere io pres."
"bere tu pres.","(tu) bevi","bere tu pres."
"bere Lei pres.","(Lei) beve","bere Lei pres."
"bere lui/lei pres.","(lui/lei) beve","bere lui/lei pres."
"bere noi pres.","(noi) beviamo","bere noi pres."
"bere voi pres.","(voi) bevete","bere voi pres."
"bere Loro pres.","(Loro) bevono","bere Loro pres."
"bere loro pres.","(loro) bevono","bere loro pres."
